name,stars_count,forks_count,watchers,pull_requests,primary_language,languages_used,commit_count,created_at,licence
rxjs,28294,2909,455,3752,TypeScript,"['TypeScript', 'JavaScript', 'SCSS', 'HTML', 'Shell', 'Dockerfile']",5183.0,2015-03-15T06:17:10Z,Apache License 2.0
libpku,28256,8152,1228,34,TeX,"['TeX', 'JavaScript']",132.0,2018-11-22T13:33:06Z,
curl,28236,5540,751,6290,C,"['C', 'Perl', 'M4', 'DIGITAL Command Language', 'CMake', 'Makefile', 'Python', 'Shell', 'Batchfile', 'Roff']",29698.0,2010-03-18T22:32:22Z,Other
leakcanary,28161,3922,997,976,Kotlin,"['Kotlin', 'Java', 'Shell']",2002.0,2015-04-29T23:54:16Z,Apache License 2.0
programmer-job-blacklist,28111,1866,1243,42,Shell,['Shell'],147.0,2016-06-25T06:09:10Z,MIT License
todomvc,28077,13903,1151,1305,JavaScript,"['JavaScript', 'HTML', 'CSS', 'Shell']",2905.0,2011-06-03T19:56:33Z,Other
500lines,28049,5930,1827,230,JavaScript,"['JavaScript', 'Python', 'Haskell', 'Ruby', 'Clojure', 'Erlang', 'Jupyter Notebook', 'TeX', 'Java', 'Common Lisp']",3297.0,2013-11-04T02:02:53Z,Other
awesome-php,28037,5017,1785,1055,,,1567.0,2013-11-26T03:14:19Z,Do What The F*ck You Want To Public License
android_guides,28023,6474,2132,23,,,62.0,2013-06-19T10:24:45Z,MIT License
lottie-web,27995,2788,451,203,JavaScript,"['JavaScript', 'HTML']",2315.0,2015-02-20T21:02:59Z,MIT License
backbone,27975,5564,1311,1849,JavaScript,"['JavaScript', 'HTML', 'CoffeeScript']",3454.0,2010-09-30T19:41:28Z,MIT License
vuex,27939,9559,781,952,JavaScript,"['JavaScript', 'TypeScript']",1208.0,2015-07-16T04:21:26Z,MIT License
Hover,27909,5780,870,65,SCSS,"['SCSS', 'Less', 'HTML', 'CSS', 'JavaScript']",132.0,2014-01-02T14:27:35Z,Other
symfony,27899,8944,1142,29341,PHP,"['PHP', 'Twig', 'CSS', 'JavaScript', 'HTML', 'Shell', 'Makefile', 'Hack']",63271.0,2010-01-04T14:21:21Z,MIT License
standard,27858,2369,474,648,JavaScript,"['JavaScript', 'Shell']",1947.0,2015-01-27T01:23:31Z,MIT License
HanLP,27855,7741,1146,123,Python,"['Python', 'Java']",1723.0,2014-10-09T06:36:16Z,Apache License 2.0
slick,27815,5949,564,684,JavaScript,"['JavaScript', 'HTML', 'SCSS', 'Less', 'CSS', 'Ruby', 'Makefile']",923.0,2014-03-24T02:10:05Z,MIT License
async,27791,2453,676,772,JavaScript,"['JavaScript', 'CSS', 'Shell', 'Makefile']",1883.0,2010-06-01T21:01:30Z,MIT License
odoo,27778,17720,1510,93012,JavaScript,"['JavaScript', 'Python', 'SCSS', 'CSS', 'HTML', 'Shell', 'NSIS', 'Sass', 'XSLT', 'Makefile']",157260.0,2014-05-13T15:38:58Z,Other
n8n,27767,3259,277,4288,TypeScript,"['TypeScript', 'Vue', 'SCSS', 'JavaScript', 'HTML', 'Dockerfile', 'Shell', 'Batchfile']",7741.0,2019-06-22T09:24:21Z,Other
PaddleOCR,27758,5718,402,2457,Python,"['Python', 'C++', 'Shell', 'Java', 'Cuda', 'CMake', 'Makefile', 'JavaScript', 'C', 'Dockerfile']",5974.0,2020-05-08T10:38:16Z,Apache License 2.0
linux-insides,27706,3142,1340,643,Python,"['Python', 'Makefile', 'Shell', 'Dockerfile']",1909.0,2015-01-03T18:44:57Z,Other
diagrams,27675,1690,345,418,Python,"['Python', 'JavaScript', 'Shell', 'Dockerfile', 'CSS']",511.0,2020-02-02T15:23:24Z,MIT License
apollo,27668,10051,1286,1545,Java,"['Java', 'HTML', 'JavaScript', 'Shell', 'CSS', 'Dockerfile', 'Batchfile']",2783.0,2016-03-04T10:24:23Z,Apache License 2.0
pandoc,27616,3045,510,1813,Haskell,"['Haskell', 'Rich Text Format', 'Lua', 'HTML', 'Roff', 'Jupyter Notebook', 'Makefile', 'Shell', 'TeX', 'CSS']",16272.0,2010-03-20T20:34:23Z,Other
tmux,27465,1843,429,512,C,"['C', 'Roff', 'Shell', 'Yacc', 'M4', 'Awk', 'Makefile', 'Perl']",9989.0,2015-06-03T23:32:55Z,Other
html2canvas,27432,4553,513,467,TypeScript,"['TypeScript', 'HTML', 'JavaScript', 'CSS']",1066.0,2011-07-16T01:05:58Z,MIT License
webtorrent,27421,2656,704,822,JavaScript,"['JavaScript', 'Shell']",3207.0,2013-10-15T08:16:40Z,MIT License
Awesome-Design-Tools,27384,1956,543,381,JavaScript,['JavaScript'],1649.0,2019-02-12T13:55:30Z,MIT License
REKCARC-TSC-UHT,27383,7044,862,126,HTML,"['HTML', 'C', 'C++', 'Verilog', 'Jupyter Notebook', 'Assembly', 'Java', 'Python', 'CSS', 'MATLAB']",173.0,2019-04-05T03:31:23Z,Creative Commons Attribution Share Alike 4.0 International
sequelize,27334,4141,422,5304,JavaScript,"['JavaScript', 'TypeScript', 'Shell']",9818.0,2010-07-22T07:11:11Z,MIT License
swift-algorithm-club,27308,4883,1575,795,Swift,"['Swift', 'Shell', 'Objective-C', 'C']",2534.0,2016-01-26T17:56:12Z,MIT License
composer,27285,6510,597,3689,PHP,['PHP'],12032.0,2011-06-08T08:53:00Z,MIT License
interview,27203,7069,860,46,C++,"['C++', 'C', 'CMake']",367.0,2018-02-09T09:49:48Z,Other
legacy-homebrew,27176,11706,935,33606,,,63882.0,2009-05-20T19:38:37Z,
postcss,27122,1558,526,863,TypeScript,"['TypeScript', 'JavaScript']",3841.0,2013-09-24T23:06:48Z,MIT License
hackingtool,27076,3165,1006,69,Python,"['Python', 'Shell', 'Dockerfile']",218.0,2020-04-11T09:21:31Z,MIT License
free,27039,5221,766,12,,,5855.0,2020-06-07T02:48:33Z,
Python,27011,11346,2468,1499,Python,"['Python', 'Jupyter Notebook', 'Tcl', 'Java']",3069.0,2011-11-30T09:04:08Z,MIT License
ccxt,26969,6592,933,8398,JavaScript,"['JavaScript', 'PHP', 'Python', 'Shell', 'Dockerfile', 'HTML']",68305.0,2017-05-14T15:41:56Z,MIT License
awesome-macos-command-line,26945,1512,755,181,,,1.0,2015-09-22T19:37:55Z,
JCSprout,26915,7147,1669,114,Java,['Java'],709.0,2017-12-17T09:06:50Z,MIT License
google-research,26870,6667,711,425,Jupyter Notebook,"['Jupyter Notebook', 'Python', 'C++', 'JavaScript', 'Shell', 'Java', 'Starlark', 'MATLAB', 'R', 'Lua']",3784.0,2018-10-04T18:42:48Z,Apache License 2.0
CPlusPlusThings,26834,6616,489,75,C++,"['C++', 'CMake', 'C']",276.0,2019-07-14T08:45:45Z,
vault,26830,3666,825,13400,Go,"['Go', 'JavaScript', 'Handlebars', 'HCL', 'SCSS', 'Shell', 'TypeScript', 'Makefile', 'Dockerfile', 'Batchfile']",16516.0,2015-02-25T00:15:59Z,Mozilla Public License 2.0
ClickHouse,26821,5394,694,30879,C++,"['C++', 'Assembly', 'Python', 'Shell', 'CMake', 'Go', 'C', 'Jinja', 'HTML', 'Clojure']",105860.0,2016-06-02T08:28:18Z,Apache License 2.0
Coursera-ML-AndrewNg-Notes,26819,9979,1001,29,HTML,"['HTML', 'Jupyter Notebook']",117.0,2017-11-04T10:04:08Z,
interactive-coding-challenges,26779,4294,973,237,Python,"['Python', 'C++']",790.0,2015-04-28T21:36:39Z,Other
reactjs-interview-questions,26774,6595,592,150,JavaScript,"['JavaScript', 'HTML', 'CSS']",386.0,2018-05-31T17:17:01Z,
layui,26774,7107,971,361,JavaScript,"['JavaScript', 'CSS']",824.0,2015-09-22T08:12:03Z,MIT License
underscore,26748,5601,852,1550,JavaScript,"['JavaScript', 'HTML']",2830.0,2009-10-25T18:31:06Z,MIT License
particles.js,26748,4696,562,108,JavaScript,['JavaScript'],235.0,2014-09-06T14:29:47Z,MIT License
algo,26739,2211,467,671,Jinja,"['Jinja', 'Python', 'Shell', 'Dockerfile', 'Makefile']",1122.0,2016-05-15T03:42:48Z,GNU Affero General Public License v3.0
NeteaseCloudMusicApi,26721,12077,347,399,JavaScript,"['JavaScript', 'HTML', 'Dockerfile', 'TypeScript', 'Shell']",1291.0,2016-06-22T11:58:03Z,MIT License
Faker,26668,3465,562,1504,PHP,"['PHP', 'Makefile']",2632.0,2011-10-14T22:49:02Z,MIT License
weui,26661,6505,1537,268,HTML,"['HTML', 'Less', 'JavaScript']",695.0,2014-12-18T04:09:54Z,Other
hangzhou_house_knowledge,26575,5434,1394,13,CSS,"['CSS', 'HTML']",73.0,2018-02-24T01:54:18Z,
calculator,26556,4819,587,1024,C++,"['C++', 'C#', 'C', 'PowerShell', 'Shell']",784.0,2019-01-28T17:55:49Z,MIT License
Daily-Interview-Question,26526,3308,1054,23,JavaScript,['JavaScript'],252.0,2019-01-19T10:49:00Z,
learnGitBranching,26520,5465,534,584,JavaScript,"['JavaScript', 'CSS', 'HTML', 'Makefile', 'Dockerfile', 'Shell']",2747.0,2012-08-13T22:36:09Z,MIT License
machine-learning-for-software-engineers,26451,6100,1529,83,,,298.0,2016-10-09T21:20:25Z,Creative Commons Attribution Share Alike 4.0 International
cockroach,26448,3344,718,47255,Go,"['Go', 'TypeScript', 'Starlark', 'Yacc', 'Shell', 'Tcl', 'Stylus', 'C', 'SCSS', 'Makefile']",76912.0,2014-02-06T00:18:47Z,Other
druid,26418,8303,1748,1277,Java,"['Java', 'HTML', 'CSS', 'TSQL', 'JavaScript', 'PLSQL', 'SCSS', 'Batchfile', 'Shell', 'Dockerfile']",6735.0,2011-11-03T05:12:51Z,Apache License 2.0
drone,26358,2574,550,1415,Go,"['Go', 'Shell']",4048.0,2014-02-07T07:54:44Z,Other
Charts,26349,5696,606,877,Swift,"['Swift', 'Objective-C', 'Ruby', 'Shell', 'C']",1787.0,2015-03-20T10:49:12Z,Apache License 2.0
easyexcel,26331,6882,590,320,Java,['Java'],944.0,2018-02-06T03:14:08Z,Apache License 2.0
uppy,26319,1786,338,2327,JavaScript,"['JavaScript', 'SCSS', 'TypeScript', 'EJS', 'HTML', 'Shell', 'Svelte', 'Makefile', 'CSS', 'Dockerfile']",9154.0,2015-11-16T12:32:33Z,MIT License
slate,26261,3013,301,2186,TypeScript,"['TypeScript', 'JavaScript', 'CSS']",3952.0,2016-06-18T01:52:42Z,MIT License
awesome-shell,26257,2215,769,422,,,650.0,2014-07-07T01:57:42Z,Creative Commons Zero v1.0 Universal
zustand,26225,797,126,510,TypeScript,"['TypeScript', 'JavaScript']",825.0,2019-04-09T09:10:06Z,MIT License
fastify,26202,1931,294,2658,JavaScript,"['JavaScript', 'TypeScript', 'Shell']",3546.0,2016-09-28T19:10:14Z,Other
Sortable,26184,3569,412,488,JavaScript,"['JavaScript', 'HTML', 'CSS']",1078.0,2013-12-19T10:10:13Z,MIT License
insomnia,26161,1399,225,2302,JavaScript,"['JavaScript', 'TypeScript', 'Less', 'CSS', 'Shell', 'HTML', 'Dockerfile', 'Nix']",3926.0,2016-04-23T03:54:26Z,MIT License
gitflow,26088,2686,599,217,Shell,['Shell'],401.0,2010-01-20T23:14:12Z,Other
mobx,26061,1729,365,1197,TypeScript,"['TypeScript', 'JavaScript', 'HTML', 'CSS', 'Shell']",3179.0,2015-03-14T14:31:38Z,MIT License
fd,26029,666,152,515,Rust,"['Rust', 'Shell', 'Makefile']",1209.0,2017-05-09T21:27:10Z,Apache License 2.0
Files,26007,1663,363,3741,C#,"['C#', 'C++', 'C']",4059.0,2019-01-04T18:19:14Z,MIT License
yew,25995,1248,309,1748,Rust,"['Rust', 'JavaScript', 'Shell', 'Python', 'TypeScript', 'SCSS', 'CSS', 'HTML']",2372.0,2017-12-16T14:19:02Z,Apache License 2.0
httpie,25959,3738,73,568,Python,"['Python', 'Roff', 'Shell', 'Makefile', 'Dockerfile']",1743.0,2012-02-25T12:39:13Z,"BSD 3-Clause ""New"" or ""Revised"" License"
consul,25918,4218,964,10891,Go,"['Go', 'SCSS', 'JavaScript', 'Handlebars', 'Shell', 'Gherkin', 'HCL', 'Makefile', 'Dockerfile', 'HTML']",19453.0,2013-11-04T22:15:27Z,Mozilla Public License 2.0
lighthouse,25915,9123,588,5311,JavaScript,"['JavaScript', 'TypeScript', 'HTML', 'Shell', 'CSS', 'Handlebars', 'Python']",5513.0,2016-03-08T01:03:11Z,Apache License 2.0
angular-cli,25903,12109,1026,10172,TypeScript,"['TypeScript', 'Starlark', 'JavaScript', 'HTML', 'EJS', 'Shell', 'PowerShell', 'jq', 'CSS', 'SCSS']",10105.0,2015-06-04T19:49:37Z,MIT License
GFPGAN,25897,3959,385,37,Python,['Python'],106.0,2021-03-19T06:18:20Z,Other
rethinkdb,25885,1880,789,683,C++,"['C++', 'Python', 'JavaScript', 'C', 'Ruby', 'Makefile', 'Shell', 'HTML', 'Haskell', 'XSLT']",33515.0,2012-10-30T05:37:47Z,Other
cheerio,25857,1576,367,1832,TypeScript,"['TypeScript', 'HTML']",2344.0,2011-10-09T04:23:20Z,MIT License
sqlmap,25851,5103,1087,335,Python,"['Python', 'C', 'Shell', 'HTML', 'Perl', 'C++', 'PLpgSQL', 'TSQL']",10014.0,2012-06-26T09:52:15Z,Other
jsPDF,25846,4426,474,1229,JavaScript,"['JavaScript', 'TypeScript', 'HTML']",2266.0,2009-12-06T14:56:32Z,MIT License
python-guide,25812,5844,1406,844,Batchfile,"['Batchfile', 'Makefile']",2318.0,2011-03-15T03:24:20Z,Other
MockingBird,25809,3817,242,79,Python,"['Python', 'JavaScript', 'HTML', 'Shell', 'Dockerfile']",164.0,2021-08-07T03:53:39Z,Other
English-level-up-tips,25795,3184,900,29,,,249.0,2017-05-30T07:18:52Z,
openpose,25764,7416,918,239,C++,"['C++', 'Cuda', 'CMake', 'Shell', 'HCL', 'Batchfile', 'Python']",705.0,2017-04-24T14:06:31Z,Other
minikube,25741,4420,491,7411,Go,"['Go', 'HTML', 'Shell', 'Makefile', 'JavaScript', 'Dockerfile', 'PowerShell', 'NSIS', 'SCSS', 'NASL']",20622.0,2016-04-15T22:38:35Z,Apache License 2.0
ResumeSample,25740,9048,1033,10,,,26.0,2014-09-08T08:08:13Z,
halo,25702,8253,476,1087,Java,"['Java', 'Shell', 'Vue', 'Dockerfile']",2418.0,2018-03-21T12:56:52Z,GNU General Public License v3.0
react-select,25683,3990,230,1686,TypeScript,"['TypeScript', 'JavaScript', 'CSS']",4214.0,2014-08-26T04:27:45Z,MIT License
miaosha,25678,6638,804,69,Java,"['Java', 'FreeMarker', 'HTML', 'PHP', 'Lua']",248.0,2018-09-14T04:36:24Z,
butterknife,25670,4691,1056,490,Java,"['Java', 'HTML', 'Kotlin', 'CSS', 'Shell']",1016.0,2013-03-05T08:18:59Z,Apache License 2.0
OpenAPI-Specification,25646,8797,855,1011,JavaScript,"['JavaScript', 'Shell', 'CSS', 'HTML']",1950.0,2014-03-03T16:53:36Z,Apache License 2.0
swc,25644,876,142,3958,Rust,"['Rust', 'JavaScript', 'TypeScript', 'Shell', 'Python', 'SCSS']",6604.0,2017-12-22T11:40:14Z,Apache License 2.0
awesome-python-cn,25643,7642,2090,82,Makefile,['Makefile'],213.0,2015-11-03T09:50:50Z,Other
codemirror5,25622,4974,650,2862,JavaScript,"['JavaScript', 'HTML', 'CSS', 'Shell']",7134.0,2011-01-14T13:44:03Z,MIT License
selenium,25612,7352,1314,2769,Java,"['Java', 'C#', 'JavaScript', 'C++', 'HTML', 'Ruby', 'Python', 'Starlark', 'TypeScript', 'C']",29303.0,2013-01-14T21:40:56Z,Apache License 2.0
awesome-design-patterns,25611,2103,636,41,,,102.0,2018-06-04T17:47:48Z,
request,25596,3212,442,1170,JavaScript,"['JavaScript', 'Shell']",2270.0,2011-01-23T01:25:14Z,Apache License 2.0
fetch,25577,3175,635,302,JavaScript,"['JavaScript', 'Makefile']",654.0,2014-10-13T00:26:19Z,MIT License
